Date,Location,MinTemp,MaxTemp,AvgTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Windspeed,Humidity9am,Humidity3pm,Humidity,Pressure9am,Pressure3pm,Pressure,Temp9am,Temp3pm
21/10/2016,Walpole,11.5,19.5,20.3,0.6,ENE,41,S,NNW,11,13,9.5,83,92,67,1012.2,1007.1,1009.65,18.5,11
22/10/2016,Walpole,15.7,16.9,17.9,0,ESE,35,ESE,NW,11,13,16,85,72,76.5,1011,1006.2,1008.6,18.5,11.7
23/10/2016,Walpole,14.6,18,16.1,0,ENE,35,NNW,NNW,4,4,18.5,62,73,53.5,1009.6,1009.3,1009.45,20,13
24/10/2016,Walpole,12.7,25.2,15.5,0,NNW,44,SE,NNW,15,20,16.5,49,66,47,1009.4,1009.5,1009.45,22.1,10.7
25/10/2016,Walpole,9.4,25.5,16.3,0,SE,48,SSE,NNW,0,22,17,65,76,50.5,1009.7,1009.4,1009.55,18.5,12.6
26/10/2016,Walpole,9.6,24.8,16.3,0,ESE,54,NNE,NW,7,9,8,68,62,56.5,1013.3,1008.4,1010.85,17.1,14.4
27/10/2016,Walpole,10.1,20.5,18.95,0,ESE,46,ENE,NW,4,26,19.5,87,70,67,1013.3,1008.5,1010.9,19.9,14.2
28/10/2016,Walpole,10.4,20.4,17.45,0,ESE,39,NE,WNW,0,26,20.5,92,94,48,1012.7,1009.5,1011.1,21.8,15.6
29/10/2016,Walpole,9.8,22.4,17.2,2.4,SE,31,NNW,N,13,31,24,67,80,63,1011.7,1010.8,1011.25,15.9,10
30/10/2016,Walpole,13.4,27.5,15.3,0,SSE,35,SSW,NW,13,13,14,58,68,64.5,1012.3,1010.6,1011.45,16.9,11.9
2/11/2016,Walpole,8.9,32.1,15.4,3.6,ESE,37,SSW,NW,22,30,12,56,69,58.5,1013.6,1009.5,1011.55,13.5,12.2
3/11/2016,Walpole,7.7,22.7,16.1,1.4,ESE,39,SSE,N,9,20,22.5,51,37,42.5,1013.9,1009.3,1011.6,15.8,13.4
4/11/2016,Walpole,13,18.8,20.45,1,E,43,SE,SE,7,35,12,75,50,52.5,1014.9,1009.6,1012.25,17.9,15.9
5/11/2016,Walpole,16.4,22.4,20.5,0,ESE,35,E,SSW,15,26,14.5,39,50,55,1013.6,1009.1,1011.35,19.4,12.8
6/11/2016,Walpole,13.9,22.6,15.2,0,E,41,SE,E,15,24,18,48,69,58.5,1013.2,1008.9,1011.05,20.2,15
7/11/2016,Walpole,9.3,31.6,15.9,0,ENE,44,W,NW,20,20,9,52,75,64.5,1012.6,1008.4,1010.5,17.3,16.9
8/11/2016,Walpole,13.6,34.8,19.4,0,NNE,50,NW,E,11,24,11,52,47,55,1013,1011,1012,17,14.5
9/11/2016,Walpole,12.3,23.1,18.25,0.2,S,50,WNW,NNW,13,20,14,63,54,60.5,1012.5,1012.5,1012.5,17.1,12.2
10/11/2016,Walpole,13.8,23.4,20.45,1.8,SE,33,W,WNW,17,28,17,61,69,74,1012.1,1012.2,1012.15,18.2,11.5
11/11/2016,Walpole,10.4,25.5,24.2,14.6,E,52,W,NNW,15,30,18.5,61,76,71,1014.3,1011.3,1012.8,24,16.4
12/11/2016,Walpole,10.1,25.6,17.7,1.6,ESE,65,SE,WNW,4,22,12,60,54,68,1015.7,1011,1013.35,19,16
13/11/2016,Walpole,6.7,34,18.6,0,NE,48,SW,NNW,0,22,7.5,60,63,63,1015.5,1010.6,1013.05,15.2,17
14/11/2016,Walpole,7.9,22.3,17.95,0,S,43,ESE,NNW,0,28,17,46,72,61,1015.2,1012.1,1013.65,16.4,13.1
15/11/2016,Walpole,12.5,24.8,16.4,0,SSE,50,ESE,NNW,2,19,19,54,75,60.5,1014.6,1012.5,1013.55,18.2,18.1
16/11/2016,Walpole,11.4,25.3,18.7,0,ESE,30,SSE,NNW,0,11,12,69,71,57.5,1014.4,1012.3,1013.35,20.6,18.9
17/11/2016,Walpole,11.6,21.7,15.1,0,NNE,41,SSE,NNW,0,11,15,61,48,59,1015.4,1012.2,1013.8,26.9,22.4
18/11/2016,Walpole,11.9,19.8,18.65,0,E,35,ENE,SE,0,19,10,86,54,58,1016.7,1012,1014.35,19.6,15.4
19/11/2016,Walpole,11.6,18.9,18.35,9.4,NNW,37,SW,NW,6,30,13,81,51,65.5,1016.4,1011,1013.7,19,14.7
20/11/2016,Walpole,14.3,20.3,16.65,10.6,NNW,44,SSE,NW,0,30,20,73,72,61,1016.6,1011.4,1014,18.9,17.6
21/11/2016,Walpole,8.6,21,15.85,1.6,ESE,46,SE,NNW,0,24,15,51,65,76,1016,1012.1,1014.05,21.2,16.1
22/11/2016,Walpole,10,26.9,15.25,0,N,48,E,NNW,7,15,12,56,75,50,1015.2,1011.9,1013.55,21.3,15.4
23/11/2016,Walpole,8.9,25.5,17.3,0,WSW,37,E,NNW,20,24,15.5,39,44,47.5,1015.5,1010.1,1012.8,20.3,17.7
24/11/2016,Walpole,11.9,22.6,14.8,0,SSW,44,NNW,N,0,7,22.5,16,59,69.5,1016.3,1010.3,1013.3,18.9,13.9
25/11/2016,Walpole,12.3,19,18.45,2,E,41,ESE,N,13,20,18,35,66,47.5,1016.2,1010.4,1013.3,21.4,13.1
27/11/2016,Walpole,10.2,22.4,17.2,0,ENE,43,E,ENE,17,17,14,38,85,54.5,1014.3,1009.8,1012.05,19,13.8
28/11/2016,Walpole,11.9,23.9,17.25,0,E,39,E,NNW,17,19,13,25,63,73,1013.8,1009.3,1011.55,18.7,16.9
29/11/2016,Walpole,10.3,18.5,15.65,0,E,33,ESE,NNW,15,11,14,41,62,63,1014.4,1008.9,1011.65,16.2,20.1
30/11/2016,Walpole,9.1,20.9,16.3,0,ENE,28,E,SSE,7,20,15,59,92,69.5,1014.4,1009.6,1012,18.6,17.5
1/12/2016,Walpole,10.1,21.7,17.9,0,ESE,39,WNW,NNW,17,26,13,69,56,46.5,1013.6,1008.5,1011.05,16,15.4
2/12/2016,Walpole,7.4,21.9,14.4,0,SE,39,ENE,SSE,4,13,12,68,66,63.5,1013,1008.5,1010.75,16.2,15.7
3/12/2016,Walpole,12,22,15,0,ESE,43,E,NNW,11,17,21,89,63,59,1013.1,1009.4,1011.25,23.1,15.4
4/12/2016,Walpole,12.6,19.4,15.9,0,SE,31,SSE,NNW,4,17,17,87,43,60,1012.7,1010.3,1011.5,18.3,17.6
5/12/2016,Walpole,12.8,22.1,14.65,4.2,SE,50,E,NNW,13,17,18.5,58,63,56.5,1012.3,1010.8,1011.55,16.1,14
6/12/2016,Walpole,14.7,17.6,17,0.2,SSE,39,NE,NNW,11,20,21.5,66,78,84.5,1012,1010.6,1011.3,14.8,16.9
7/12/2016,Walpole,7.1,18.6,16,0,SE,48,SW,NNW,13,13,20.5,51,46,79,1013.9,1011,1012.45,16.7,21.7
8/12/2016,Walpole,7.4,20.1,17.45,0.2,SE,76,SE,NNW,11,6,12,89,63,75,1014.6,1011,1012.8,14.2,20.9
9/12/2016,Walpole,11.4,17.8,16.15,0,ENE,67,SSW,NW,9,15,11,49,60,79,1014.7,1011.2,1012.95,15.2,19.5
10/12/2016,Walpole,12.7,21.1,12.85,1.8,NNW,33,NNE,NE,28,7,14,46,66,73.5,1014.4,1011.1,1012.75,17.7,20.1
11/12/2016,Walpole,6.1,19.9,13.75,0.4,SE,30,ESE,N,2,22,12,66,79,68,1014.3,1012,1013.15,16.9,18.5
12/12/2016,Walpole,10.7,23.4,14.6,0,SE,31,NE,NNW,6,19,19.5,75,79,78,1014.6,1013.9,1014.25,17.9,17.9
13/12/2016,Walpole,10.6,28.6,16.9,0,E,35,N,SSE,28,6,12,88,83,70.5,1014.7,1014,1014.35,17.3,22
14/12/2016,Walpole,9.9,20.5,13,0.2,SSE,28,NNW,NNW,20,30,14,54,53,78.5,1014.7,1014.7,1014.7,16.4,20.6
15/12/2016,Walpole,11.8,21.1,17.05,0,E,44,E,NNW,9,17,15.5,55,67,89,1017.4,1014.2,1015.8,15.2,20.3
16/12/2016,Walpole,13.2,20.1,19.6,3.8,NW,33,NNW,SSE,15,4,21,52,85,77,1018.4,1013.7,1016.05,15.1,16.2
17/12/2016,Walpole,11,17.9,15.2,0.4,SE,33,N,ESE,15,6,19,59,90,57,1018.5,1011.9,1015.2,17,17.5
18/12/2016,Walpole,9.7,17.5,16.45,0.2,ESE,39,SW,SSE,13,4,19.5,59,68,65.5,1017.8,1012.8,1015.3,15.1,19.9
19/12/2016,Walpole,9.3,19,16.65,0.4,E,46,NE,NNW,9,20,13,50,31,71,1017.5,1014.8,1016.15,14.9,23.4
20/12/2016,Walpole,9.3,20,14.45,1.4,NNW,41,E,NW,11,15,16,63,37,74,1015.5,1014.6,1015.05,15.5,23.6
21/12/2016,Walpole,12.6,22.5,13.6,1.2,S,46,ENE,NNW,7,24,15,64,79,65,1016.2,1015.1,1015.65,15.9,17.2
22/12/2016,Walpole,12.2,26.5,14.15,0,S,33,ENE,NNW,11,17,16,72,60,62,1018.1,1015.9,1017,19.5,19.7
23/12/2016,Walpole,11.7,17.4,14.65,0,E,43,NE,NNW,11,26,9.5,61,42,75,1018.9,1015.9,1017.4,18.4,18.7
24/12/2016,Walpole,11.4,20.5,17.55,0,E,39,N,WNW,11,20,12,65,39,67.5,1019.3,1015.9,1017.6,17.6,20.4
25/12/2016,Walpole,13,22.6,19.35,0,NE,39,SSE,SE,17,15,16,60,39,82.5,1020,1016.5,1018.25,16.9,19.8
26/12/2016,Walpole,10.3,18.7,14.55,0,N,56,E,N,31,7,20.5,49,56,52,1020,1014.9,1017.45,16,15.6
27/12/2016,Walpole,9.3,19.9,15.95,3.4,WSW,48,ENE,N,19,13,27,46,54,48,1019.6,1014.2,1016.9,16.1,18.1
28/12/2016,Walpole,13.6,17.9,17.8,4.6,W,37,E,NNE,33,20,18.5,61,84,57,1020.2,1013.3,1016.75,14.2,19.1
29/12/2016,Walpole,12.4,21.6,14.5,0.4,SW,39,E,NW,17,17,13,81,57,65,1018.8,1011.9,1015.35,15,19.1
30/12/2016,Walpole,16.9,20.5,14.6,0,ESE,39,ESE,NNW,15,22,9,85,75,63,1018.5,1012.5,1015.5,15.3,16.9
31/12/2016,Walpole,16,25.6,15.75,0,E,50,SE,NW,26,19,12,56,43,71.5,1017.6,1012.5,1015.05,18.6,18
1/01/2017,Walpole,13.7,23.1,17,0.2,SSE,50,E,ENE,9,7,17,33,43,80.5,1016.2,1012.3,1014.25,15.8,20.1
2/01/2017,Walpole,13.9,17.7,18.7,3,ESE,39,NNW,NNW,9,28,17.5,43,71,86,1016,1012.1,1014.05,14,20.7
3/01/2017,Walpole,19.1,17.7,20.8,0,E,41,SSE,NNW,20,20,14,56,52,84.5,1016.6,1012.7,1014.65,17.3,21.6
4/01/2017,Walpole,12.3,17.3,18.4,9,SSW,48,N,NW,19,9,11,84,41,69.5,1016.6,1012.8,1014.7,16.5,20
5/01/2017,Walpole,12.7,19.2,15.8,5,SSW,70,WSW,NNW,11,9,18.5,92,56,78.5,1015.9,1011.8,1013.85,14.2,18.1
6/01/2017,Walpole,10.4,20.8,18.4,5.2,NE,43,ESE,N,19,15,25,73,64,71,1016.6,1002.3,1009.45,14.2,15.3
7/01/2017,Walpole,14.1,22.8,14.8,0,ESE,43,E,NNW,13,11,14,57,68,74,1017.1,1002.7,1009.9,14.8,15.3
9/01/2017,Walpole,14,21.3,15.95,0.2,NNE,43,N,NNW,24,15,11,56,36,74.5,1016.1,1003.9,1010,15.3,19.3
10/01/2017,Walpole,17,24.8,15.6,0,NW,31,SSW,WNW,15,19,10,63,43,71.5,1007.8,1005.6,1006.7,16,19.7
11/01/2017,Walpole,15,18.3,18.45,0,SSW,43,E,ENE,28,22,11,59,43,72.5,1006.6,1003.9,1005.25,16.7,24.1
12/01/2017,Walpole,11.5,18,17.65,0,ESE,44,E,NW,28,20,29.5,40,66,85,1008.1,1003,1005.55,17.3,21.2
13/01/2017,Walpole,8.9,22,20.9,0.2,SE,43,NNE,NW,20,17,14,47,58,73.5,1008.4,1002.2,1005.3,14.8,17.8
14/01/2017,Walpole,9.4,26.2,16.65,0,ESE,48,NNW,WSW,9,15,13,41,35,81.5,1007.2,1000.1,1003.65,14.7,25.4
15/01/2017,Walpole,9.7,21.9,14.75,0,E,44,WSW,SE,15,13,13,47,63,84.5,1006.9,997.4,1002.15,15.1,19.5
16/01/2017,Walpole,10,20.5,15.45,0.2,SSE,54,E,NW,17,9,11,51,69,69,1004.8,1002,1003.4,14.4,17.9
17/01/2017,Walpole,15.3,22.4,17.8,1,SE,57,NNW,NNW,6,19,17,46,67,67.5,1003.1,1004.1,1003.6,14.7,16.9
18/01/2017,Walpole,19.4,27,15.8,0,SE,39,NW,NNW,7,13,17.5,48,37,71,999.2,1003.1,1001.15,15.7,22.6
19/01/2017,Walpole,15.4,22.5,15.25,3,SE,35,S,N,13,15,19.5,32,42,60.5,1001.8,1005.1,1003.45,13.4,20.8
20/01/2017,Walpole,12.7,17.7,18.85,3.8,SSW,65,NNW,NNW,7,13,11,48,91,72,1006.9,1006.6,1006.75,16.8,19.2
21/01/2017,Walpole,12.6,14.8,23.2,0,SSE,57,ENE,N,15,6,12,53,61,75,1006.7,1006.3,1006.5,12,21.2
22/01/2017,Walpole,10.7,17.2,18.95,0,SSW,63,NE,WNW,20,20,21,68,53,77.5,1008.6,1007,1007.8,13.2,22.1
23/01/2017,Walpole,11.6,18.3,15.2,0,S,35,NNE,NNW,19,24,16,61,58,70,1010.3,1007.6,1008.95,18.8,21.8
24/01/2017,Walpole,10.4,19.9,13.7,0,SSE,50,N,NNW,15,20,13,36,59,75.5,1010.6,1008.1,1009.35,18.3,20.2
25/01/2017,Walpole,10.9,23.4,13.95,1.6,S,61,N,SSE,19,20,15,53,51,81.5,1010.4,1005.4,1007.9,15.3,19.5
26/01/2017,Walpole,11.6,17.3,14.95,0.6,SSE,59,SE,SSE,6,26,12,51,76,73.5,1010.9,1005.3,1008.1,14.9,22.3
27/01/2017,Walpole,12.1,19,15.15,0,E,33,SE,NNW,9,19,15,53,48,79,1011.7,1006.1,1008.9,18,20.6
28/01/2017,Walpole,11.2,19.6,17.15,0,E,30,ESE,NW,17,30,12,76,70,75.5,1009.8,1003.8,1006.8,14.2,21
29/01/2017,Walpole,11.1,22.1,14.45,0,E,33,E,NNW,6,17,15.5,62,37,69,1007.2,1002.9,1005.05,15.4,18.7
30/01/2017,Walpole,9.8,19.8,15.55,2,E,33,ENE,E,17,15,17.5,64,63,66.5,1009.8,1002.7,1006.25,11.9,20.1
31/01/2017,Walpole,9.5,14.7,15.4,25.6,NE,65,N,NW,13,7,15,63,47,89,1008.5,1006,1007.25,13.8,12.4
1/02/2017,Walpole,7,13.6,16.6,1,NNW,48,NW,NW,6,15,15,44,59,64.5,1007.1,1006.2,1006.65,10.2,17.7
2/02/2017,Walpole,12.5,15.6,14.8,2.4,SW,50,ESE,NNW,9,7,14,48,49,58.5,1005.8,1007.1,1006.45,12.5,21.3
3/02/2017,Walpole,14.4,17.8,12.1,0.4,NW,56,ENE,NW,24,20,12,43,69,76,1009.1,1005.9,1007.5,15.4,20.2
4/02/2017,Walpole,15,18.5,10.3,0,NNW,54,NE,WNW,15,15,12,43,58,68,1010.7,1006.6,1008.65,12,20.2
5/02/2017,Walpole,9,19.8,14.05,1.2,SE,48,NE,NNW,9,19,26.5,49,68,79.5,1010.2,1005.6,1007.9,16.2,17.1
6/02/2017,Walpole,10.1,17.5,16.1,0.2,SE,52,W,NNW,15,20,20.5,53,52,66,1009.7,1005.1,1007.4,14.6,18.8
7/02/2017,Walpole,15.2,16.9,16.75,0,ESE,65,ESE,NNW,19,24,18.5,56,40,80,1010,1006.6,1008.3,14.3,22.6
8/02/2017,Walpole,11.1,15.6,14.4,0.2,S,46,ESE,WSW,9,20,18,75,59,65,1009.7,1011.8,1010.75,16.7,24.6
9/02/2017,Walpole,12.4,18.2,13.8,2.4,SE,30,E,NNW,20,20,26,53,48,59,1008.3,1012.3,1010.3,10.9,25.4
10/02/2017,Walpole,15.7,19.7,16.05,0.4,W,33,N,NNW,22,13,16,84,58,76,1009.7,1010.7,1010.2,10.4,20.2
11/02/2017,Walpole,16.3,21.4,13.35,1.8,N,28,NNW,NNW,15,9,21.5,61,64,81.5,1015,1009.4,1012.2,13.3,22.2
12/02/2017,Walpole,18.9,22,15.3,0.2,SW,37,SE,NNW,17,26,21,50,48,77,1016.2,1009.8,1013,13.9,20.7
13/02/2017,Walpole,13.8,21.7,17.7,0,SE,33,ESE,NW,20,20,7.5,45,66,58,1014.8,1011.3,1013.05,13.6,23.7
14/02/2017,Walpole,14.7,18,18.85,0,S,41,ENE,NNW,20,13,14,48,46,63,1012.8,1012.4,1012.6,16,19.3
15/02/2017,Walpole,15.3,19.5,20.45,0,SSE,35,SSE,E,30,13,15,50,56,71,1013.7,1012.7,1013.2,12.8,18.9
16/02/2017,Walpole,15.6,20,17.75,0,SE,33,SSE,SSE,17,17,14.5,55,43,74,1014.6,1011.5,1013.05,12.4,19.1
17/02/2017,Walpole,15.8,20.5,16.35,0,E,70,E,S,9,13,15.5,27,54,58,1015.9,1008.8,1012.35,11.2,19
18/02/2017,Walpole,19,17.4,17.4,1,WNW,93,ENE,NNW,11,13,19.5,81,44,73.5,1017.4,1008.6,1013,13.2,26.4
19/02/2017,Walpole,21.4,18,17.8,0,SE,33,E,ENE,17,6,12,100,73,68.5,1015.7,1008.2,1011.95,12,23.6
20/02/2017,Walpole,8.8,20.8,18.15,0,SE,48,E,NW,9,20,12,44,71,54,1013.8,1008.3,1011.05,14.1,26.7
21/02/2017,Walpole,11.4,16.7,18.2,0,SE,44,ENE,NNW,20,13,28.5,64,35,60.5,1013.8,1008,1010.9,16,28.3
22/02/2017,Walpole,14.7,22.1,19.7,0,N,31,ENE,N,13,11,15,64,64,62.5,1012.2,1008.2,1010.2,17.4,31.1
23/02/2017,Walpole,12.8,21.5,14.8,0,NNW,31,NNW,NW,39,15,10,75,41,67.5,1012.7,1009.3,1011,15.7,31.2
24/02/2017,Walpole,13,14.7,14.05,1.6,W,30,ESE,NNW,15,13,17,57,59,65.5,1011.2,1007,1009.1,10.2,27.3
25/02/2017,Walpole,13.3,18.3,18.4,0.6,SE,57,E,NNW,7,28,14,53,58,85,1012.5,1006.1,1009.3,11.9,22
26/02/2017,Walpole,7.1,17.4,17.15,1.2,SE,35,N,SSE,11,26,13,62,34,70.5,1012.8,1004,1008.4,16.7,23.6
27/02/2017,Walpole,10.1,19.4,13.85,0,SSE,43,NNW,N,19,9,12,67,34,71,1012.6,1003.1,1007.85,13.9,25.2
28/02/2017,Walpole,13.1,20.3,15.8,0.2,SE,24,S,WSW,15,19,18,69,62,78.5,1010.2,1006.3,1008.25,12.3,26.4
1/03/2017,Walpole,7.2,19.1,12.25,0,ESE,31,SE,NNW,17,9,18.5,65,44,72,1007.9,1009.1,1008.5,13.8,28.4
2/03/2017,Walpole,9.3,15.2,14.75,0,SSE,37,ESE,NW,13,15,11,48,34,70,1006.9,1009.9,1008.4,15.1,15.4
3/03/2017,Walpole,9.3,18.8,16.7,9.6,SE,37,E,NW,15,4,14.5,33,56,62,1007.3,1007.2,1007.25,15.7,19
5/03/2017,Walpole,11.1,18.5,13.15,4,SE,30,ENE,NNW,11,7,18,62,35,66.5,1012.9,1003.6,1008.25,13.9,23.8
6/03/2017,Walpole,13.2,15.9,12.25,0,SE,33,NE,SSW,17,7,14,75,38,70,1014.7,1001.5,1008.1,13.5,28
7/03/2017,Walpole,8.5,14.9,14.05,0,E,43,NE,NW,11,11,11,77,39,58.5,1012.4,1003,1007.7,11.4,25.9
8/03/2017,Walpole,11.3,15.4,14.8,0,SSW,35,SE,NNW,11,15,16,58,37,50,1008.8,1006.6,1007.7,12.7,32.3
9/03/2017,Walpole,11.7,22.4,14.55,0.2,SSW,35,NE,NNW,9,17,22,46,30,61.5,1005.9,1004.5,1005.2,11.7,32.2
10/03/2017,Walpole,7.5,28.8,11.7,0,ESE,52,N,NNW,6,15,19.5,48,44,67.5,1004.9,1006.6,1005.75,14.6,23.8
11/03/2017,Walpole,11.3,34.2,13.35,0,ESE,54,ENE,NNW,26,7,11,55,60,70,1009.1,1009.1,1009.1,14.8,20.4
12/03/2017,Walpole,8.4,24,17.05,0,SE,37,SE,N,11,9,16,59,51,81.5,1008.5,1012.3,1010.4,13.2,20.6
13/03/2017,Walpole,9.1,20.6,18.15,0.2,NW,41,SE,NNW,17,6,24,67,81,63.5,1009.7,1010.9,1010.3,12.9,19.8
14/03/2017,Walpole,11.2,27.2,22.75,0,NW,54,SE,NNW,41,6,31.5,64,63,68.5,1013.5,1010,1011.75,14.2,25.3
15/03/2017,Walpole,13.5,23.4,16.2,0,NNW,43,E,SSW,28,20,17.5,77,60,69.5,1017,1009.6,1013.3,13.4,24.6
16/03/2017,Walpole,14.1,17.9,14.85,0,SE,50,E,NNW,9,30,8.5,35,55,59.5,1015.4,1009.1,1012.25,11.3,28.1
17/03/2017,Walpole,11.7,17.1,19.2,3.4,ENE,52,NE,NW,11,20,10.5,53,76,68.5,1013.3,1009.6,1011.45,9.7,29.9
19/03/2017,Walpole,7.7,20.5,18.45,0.2,SE,63,NE,NW,13,7,10.5,50,37,68.5,1013.9,1010.6,1012.25,17.2,27.6
20/03/2017,Walpole,8,23.1,16,0,NW,50,N,NW,9,20,16.5,51,54,62,1013,1012.1,1012.55,17.2,28.5
21/03/2017,Walpole,10.8,23.6,14.4,0,NNE,52,N,WSW,20,33,20.5,56,59,79.5,1013.8,1011.4,1012.6,28.6,24.9
22/03/2017,Walpole,6.8,19.3,14.1,7.6,ESE,46,NW,NW,20,11,11,63,43,79.5,1014.2,1010.9,1012.55,17.5,29
23/03/2017,Walpole,6.5,21.4,15.55,0,ESE,35,NNW,NW,6,19,16,63,47,70,1016.8,1008.9,1012.85,15.2,18.1
24/03/2017,Walpole,8.9,21.6,17.2,0,E,39,NNE,W,17,26,12,73,51,87.5,1016.3,1005,1010.65,19.9,22.3
25/03/2017,Walpole,8.5,17.6,13.05,0,SE,43,S,SW,4,22,12,93,44,78.5,1015.5,1002.8,1009.15,20,23.6
26/03/2017,Walpole,8.9,17.5,13.95,0,SSW,37,SSW,N,19,28,23,77,50,67.5,1013.9,1004.3,1009.1,13.5,24.3
27/03/2017,Walpole,10.3,17,15.25,2,ENE,46,E,WNW,11,15,15.5,85,62,57.5,1010.6,1007.1,1008.85,14,27.1
28/03/2017,Walpole,10.1,25.3,13.05,0.2,ENE,43,NE,W,19,4,19.5,89,33,70.5,1006.2,1013,1009.6,14.2,26
29/03/2017,Walpole,9.4,28.9,13.2,0,E,41,ESE,NNW,24,6,17,63,57,65,1007.8,1013.8,1010.8,18.3,27.6
30/03/2017,Walpole,11.7,24.7,13.65,0,ESE,48,E,NW,13,2,12,78,92,78.5,1009.7,1010.2,1009.95,17.5,24
31/03/2017,Walpole,9.7,26.6,17.7,0,WNW,35,E,NW,35,24,8.5,52,49,93,1016.3,1013.6,1014.95,18.4,22.6
1/04/2017,Walpole,7.6,25.4,19.15,0,E,52,E,NW,26,13,16.5,66,47,73.5,1018.1,1014.9,1016.5,16.3,26.8
2/04/2017,Walpole,9.8,18.4,18.2,0,SSW,43,N,NNW,22,7,13.5,65,62,63,1015.4,1017.3,1016.35,15,28.3
3/04/2017,Walpole,10.8,19.7,18.15,0,ESE,43,SW,SSE,17,13,14,75,49,62.5,1016,1019.7,1017.85,13.8,22.4
4/04/2017,Walpole,12.1,17.2,16.5,0,SE,44,SSE,N,0,19,11,67,29,44,1018.9,1017.4,1018.15,13.3,24.3
5/04/2017,Walpole,10,15.4,14.1,0,S,70,ENE,NNW,7,13,13,47,43,62.5,1019.8,1015.1,1017.45,13.8,19.1
6/04/2017,Walpole,9.6,15.3,15.25,0.6,SE,39,NE,NNW,6,9,11,54,74,44.5,1022.9,1017.7,1020.3,15.4,23.9
7/04/2017,Walpole,10.4,15.9,14.65,0.6,ESE,37,ESE,NW,2,6,12,64,52,58.5,1022.9,1016.6,1019.75,21.5,20.2
8/04/2017,Walpole,8.2,14.8,12.7,0.8,SE,35,NE,NW,17,13,12,73,41,63.5,1019.6,1014.2,1016.9,21.7,19.5
9/04/2017,Walpole,6.9,15.1,12.45,0.8,S,33,SSW,ESE,4,11,6.5,48,39,49.5,1019.8,1012.8,1016.3,23,26
10/04/2017,Walpole,7.8,20.6,13.15,0,ESE,41,N,NNW,9,19,17.5,52,30,58.5,1021,1014.8,1017.9,17.8,27.7
11/04/2017,Walpole,7.7,22.9,11.5,0,WSW,37,NE,NW,4,17,12,97,54,65,1019.9,1012.5,1016.2,12.7,29.6
12/04/2017,Walpole,4.6,15.5,11,0,SE,50,NNW,NNW,13,20,12,69,39,68.5,1015.9,1011.5,1013.7,14.7,26.6
13/04/2017,Walpole,7.8,20.4,14.2,0.4,E,39,NNE,NW,9,13,8.5,52,54,57,1017.3,1011.2,1014.25,15.3,24.1
14/04/2017,Walpole,12.2,22.6,15.3,0.8,SE,37,N,NW,13,9,14,69,58,61.5,1017.1,1014.3,1015.7,13.5,25.4
15/04/2017,Walpole,10.8,27.6,10.05,0,ENE,54,NNW,NNW,19,22,16,54,46,59,1015.8,1018.7,1017.25,11.6,25.7
16/04/2017,Walpole,12.9,21.8,14.1,0,E,30,NW,NW,26,31,13,51,80,64.5,1014.9,1018.4,1016.65,12.1,26.8
17/04/2017,Walpole,7.6,19.3,17.4,0,SSE,39,E,NNW,20,31,7.5,65,35,70,1018.1,1016.9,1017.5,13.2,28.3
18/04/2017,Walpole,3.4,23.3,19.2,0.8,SE,28,SE,WNW,22,19,6.5,87,54,54.5,1022.4,1015.9,1019.15,11.9,24.9
19/04/2017,Walpole,8.3,32.3,17.35,27.4,SSE,33,SE,NW,30,26,9,66,38,70,1024,1013.4,1018.7,14.9,24.8
20/04/2017,Walpole,8.1,17.6,13.45,0.6,SSE,50,ESE,NNW,17,24,7.5,50,59,66,1022.1,1011.5,1016.8,17.2,24.8
21/04/2017,Walpole,11.6,21.8,13.35,1.2,S,41,ESE,WNW,22,19,7.5,72,58,72.5,1020.3,1009.2,1014.75,13.5,25.7
22/04/2017,Walpole,10.7,20.6,20.3,0,NNW,39,E,NNW,22,4,14,49,59,58,1018.4,1009.8,1014.1,13.8,25.2
23/04/2017,Walpole,10.1,23.7,12.85,0,S,56,NNE,NW,31,6,15,57,40,65.5,1016.3,1013.4,1014.85,16.2,22.2
24/04/2017,Walpole,7.2,27.6,16.7,0,ESE,54,E,NNW,9,4,7.5,51,36,41.5,1014.3,1017.3,1015.8,19.7,17.6
25/04/2017,Walpole,8.9,18.6,15.65,0,ESE,35,NE,SW,30,19,6.5,68,56,37.5,1012.9,1015.1,1014,17.6,17.7
26/04/2017,Walpole,7,20.3,16.9,0,SSW,56,ENE,NW,19,28,9,64,93,50.5,1016.5,1017.1,1016.8,14,24.1
27/04/2017,Walpole,8.8,22.7,17.4,1.2,S,48,ESE,SSE,20,24,6.5,52,66,61.5,1017.6,1022.8,1020.2,15.2,25
28/04/2017,Walpole,6.1,21.9,13.75,0,SE,35,NW,WNW,7,26,7.5,55,45,44,1019.1,1023.7,1021.4,18.9,22.4
29/04/2017,Walpole,8.3,26.3,13.65,0,ESE,37,NW,NNW,17,28,5.5,64,38,51.5,1020.6,1020.1,1020.35,14.2,23.6
30/04/2017,Walpole,10.2,34.7,15.75,0,E,33,ESE,NW,26,22,17.5,65,29,75.5,1025.5,1017.1,1021.3,16.7,24.4
1/05/2017,Walpole,9.8,27.4,14,0,SSE,33,SE,W,13,26,7.5,72,32,62.5,1027.6,1015.3,1021.45,16.4,26.1
